"id","status_group"
40676,"non functional"
8210,"non functional"
33076,"functional"
56754,"non functional"
30889,"functional"
46522,"functional"
11557,"non functional"
27438,"functional"
4104,"functional"
65080,"non functional"
69215,"non functional"
36505,"non functional"
9490,"functional"
20545,"non functional"
26335,"functional"
20696,"functional"
38555,"non functional"
62469,"functional"
52442,"functional"
39356,"non functional"
57625,"non functional"
51228,"non functional"
22062,"functional"
3390,"non functional"
52933,"functional"
64378,"functional"
27382,"non functional"
24366,"functional"
584,"functional"
29605,"non functional"
47843,"non functional"
32981,"non functional"
23712,"functional"
36757,"non functional"
2505,"functional"
56157,"functional"
62541,"non functional"
48317,"functional"
33697,"functional"
23739,"non functional"
38956,"non functional"
47565,"non functional"
22228,"functional"
46096,"non functional"
71805,"functional"
37621,"functional"
58278,"non functional"
11057,"functional"
29557,"functional"
16939,"non functional"
60804,"non functional"
15704,"non functional"
48807,"functional"
10913,"non functional"
61545,"functional"
37822,"functional"
3474,"non functional"
33257,"functional"
21503,"functional"
14268,"non functional"
40583,"non functional"
65287,"non functional"
17622,"functional"
69264,"non functional"
42084,"functional"
74154,"functional"
1520,"non functional"
73005,"functional"
8490,"functional"
68489,"non functional"
18792,"non functional"
51364,"non functional"
44553,"functional"
12148,"non functional"
63920,"functional"
7497,"functional"
1951,"non functional"
26958,"functional"
65897,"functional"
15227,"non functional"
17963,"non functional"
29326,"non functional"
59684,"functional"
60256,"non functional"
40915,"functional"
54884,"functional"
4505,"non functional"
24316,"functional"
2843,"functional"
38403,"non functional"
53329,"non functional"
50169,"non functional"
27766,"functional"
55507,"non functional"
6481,"functional"
28793,"functional"
60763,"non functional"
54535,"functional"
64182,"functional"
11863,"non functional"
1945,"non functional"
42937,"non functional"
7836,"functional"
10177,"non functional"
44023,"functional"
4736,"functional"
10658,"non functional"
18927,"functional"
42536,"functional"
60925,"non functional"
20026,"non functional"
62025,"non functional"
65029,"functional"
34443,"non functional"
49050,"functional"
16075,"functional"
14208,"non functional"
42791,"functional"
49532,"functional"
33022,"non functional"
67529,"non functional"
47546,"non functional"
28169,"functional"
17256,"non functional"
27252,"functional"
11454,"functional"
24354,"non functional"
49659,"functional"
59703,"functional"
15534,"non functional"
57208,"non functional"
12820,"non functional"
42519,"functional"
61228,"non functional"
17780,"functional"
9587,"functional"
35313,"non functional"
48852,"functional"
26297,"functional"
50871,"non functional"
41014,"non functional"
14737,"non functional"
29103,"functional"
13272,"non functional"
60981,"functional"
23040,"functional"
69479,"non functional"
61110,"functional"
5912,"functional"
69460,"non functional"
9268,"non functional"
58766,"non functional"
69125,"functional"
33215,"non functional"
5531,"functional"
31846,"functional"
26146,"non functional"
44608,"functional"
39404,"functional"
473,"non functional"
918,"non functional"
53322,"non functional"
19984,"functional"
14099,"non functional"
60507,"functional"
737,"functional"
13046,"non functional"
59747,"functional"
7466,"functional"
71316,"non functional"
54266,"non functional"
30934,"non functional"
65010,"functional"
55524,"non functional"
44060,"functional"
70372,"functional"
4386,"non functional"
35675,"functional"
41332,"functional"
55598,"non functional"
61164,"non functional"
45271,"non functional"
19594,"functional"
64869,"non functional"
34652,"functional"
45932,"functional"
44634,"non functional"
30887,"functional"
23794,"functional"
32176,"non functional"
6045,"non functional"
34035,"non functional"
46466,"functional"
37519,"non functional"
12536,"functional"
20123,"functional"
33376,"non functional"
61089,"functional"
30938,"functional"
61987,"non functional"
40061,"non functional"
18498,"non functional"
41951,"functional"
15683,"non functional"
44001,"functional"
41636,"functional"
18863,"non functional"
3130,"functional"
52230,"functional"
1969,"non functional"
37489,"non functional"
28607,"non functional"
28975,"functional"
62080,"non functional"
59619,"functional"
20251,"functional"
18615,"non functional"
34650,"functional"
37444,"functional"
508,"non functional"
8227,"non functional"
2208,"non functional"
48140,"functional"
34226,"non functional"
55270,"functional"
43568,"functional"
63385,"non functional"
1048,"functional"
7351,"functional"
920,"non functional"
32400,"non functional"
71407,"non functional"
54681,"functional"
72926,"non functional"
17509,"functional"
40696,"functional"
39363,"non functional"
46131,"functional"
4309,"functional"
36560,"non functional"
67799,"non functional"
72868,"non functional"
35898,"functional"
10830,"non functional"
66810,"functional"
68345,"functional"
57496,"non functional"
52646,"functional"
30932,"functional"
62611,"non functional"
13049,"non functional"
64431,"non functional"
47218,"functional"
5656,"non functional"
42987,"functional"
6890,"functional"
8074,"non functional"
18535,"functional"
60005,"functional"
67381,"non functional"
51550,"non functional"
59056,"non functional"
21562,"functional"
40402,"non functional"
13277,"functional"
44189,"functional"
3469,"non functional"
20489,"functional"
50987,"functional"
36410,"non functional"
858,"non functional"
25153,"non functional"
63774,"functional"
44698,"non functional"
52280,"functional"
38993,"functional"
54749,"non functional"
12336,"functional"
15925,"functional"
44285,"non functional"
39876,"non functional"
10861,"non functional"
7616,"functional"
55317,"non functional"
63259,"functional"
5020,"functional"
19207,"non functional"
10426,"functional"
49202,"functional"
39808,"non functional"
17581,"non functional"
8519,"non functional"
56090,"functional"
73106,"non functional"
33148,"functional"
1787,"functional"
9331,"non functional"
28653,"functional"
58842,"functional"
36459,"non functional"
24423,"non functional"
70219,"non functional"
38125,"functional"
23125,"non functional"
49155,"functional"
52364,"functional"
52625,"non functional"
54641,"functional"
56914,"functional"
941,"non functional"
1000,"non functional"
14190,"non functional"
14574,"functional"
17827,"non functional"
9433,"functional"
22234,"functional"
35099,"non functional"
17763,"functional"
37436,"functional"
62076,"non functional"
1958,"non functional"
8939,"non functional"
73476,"functional"
35376,"non functional"
37382,"functional"
35657,"functional"
40007,"non functional"
37040,"functional"
57998,"functional"
15003,"non functional"
53737,"non functional"
4911,"non functional"
62756,"functional"
36813,"non functional"
52524,"functional"
54064,"functional"
61407,"non functional"
21631,"functional"
46754,"functional"
38078,"non functional"
43352,"non functional"
41136,"non functional"
59503,"functional"
11017,"non functional"
54104,"functional"
37938,"functional"
44879,"non functional"
29121,"functional"
24111,"functional"
13864,"non functional"
70659,"non functional"
19431,"non functional"
67382,"functional"
54891,"non functional"
56910,"functional"
51763,"functional"
37657,"non functional"
71298,"functional"
34347,"functional"
7747,"non functional"
68120,"non functional"
21308,"non functional"
60142,"functional"
10328,"non functional"
44072,"functional"
34296,"functional"
34055,"non functional"
13336,"functional"
2800,"functional"
7274,"non functional"
1885,"non functional"
27234,"non functional"
5704,"functional"
48053,"non functional"
35428,"functional"
60232,"functional"
8489,"non functional"
72991,"functional"
27604,"functional"
63555,"non functional"
4482,"non functional"
48718,"non functional"
1521,"functional"
14094,"non functional"
22464,"functional"
41322,"functional"
60153,"non functional"
19339,"functional"
57171,"functional"
24293,"non functional"
56039,"non functional"
9472,"non functional"
10554,"functional"
26606,"non functional"
46533,"functional"
32950,"functional"
59127,"non functional"
68801,"functional"
21924,"functional"
40151,"non functional"
25393,"non functional"
66761,"non functional"
24637,"functional"
36937,"non functional"
68907,"functional"
13475,"functional"
22882,"non functional"
55068,"functional"
9498,"functional"
35031,"non functional"
39312,"non functional"
50350,"non functional"
58092,"functional"
52681,"non functional"
41786,"functional"
37132,"functional"
14545,"non functional"
20394,"functional"
52720,"functional"
65107,"non functional"
55271,"non functional"
64854,"non functional"
74232,"functional"
16709,"non functional"
11670,"functional"
50639,"functional"
15909,"non functional"
13270,"functional"
25149,"functional"
12208,"non functional"
26350,"non functional"
45210,"non functional"
20335,"functional"
5868,"non functional"
62144,"functional"
71406,"functional"
10920,"non functional"
38396,"functional"
35690,"functional"
69510,"non functional"
46371,"non functional"
33984,"non functional"
73152,"functional"
58024,"non functional"
71738,"functional"
28065,"functional"
67086,"non functional"
58122,"functional"
57668,"functional"
31327,"non functional"
14781,"non functional"
51381,"non functional"
55004,"functional"
43219,"non functional"
38978,"functional"
11044,"functional"
24771,"non functional"
18028,"functional"
70575,"functional"
49777,"non functional"
29806,"non functional"
2580,"non functional"
26225,"functional"
29647,"non functional"
45709,"functional"
41625,"functional"
54310,"non functional"
28899,"functional"
16034,"functional"
64848,"non functional"
32694,"non functional"
58564,"non functional"
29310,"functional"
39223,"non functional"
36658,"functional"
73611,"functional"
3761,"non functional"
62277,"functional"
16590,"functional"
12774,"non functional"
36944,"non functional"
13416,"non functional"
54088,"functional"
67150,"non functional"
60727,"functional"
31595,"functional"
55174,"non functional"
19383,"functional"
41016,"functional"
11869,"non functional"
17512,"non functional"
329,"non functional"
27467,"functional"
29547,"non functional"
57341,"functional"
9099,"functional"
30276,"non functional"
60830,"functional"
40236,"functional"
16418,"non functional"
55143,"non functional"
67182,"non functional"
66236,"functional"
933,"non functional"
9530,"functional"
21874,"functional"
23489,"non functional"
11959,"functional"
47086,"functional"
17465,"non functional"
